sub_id,kid_age,kid_gender,kid_gender_code,kid_race,race_id,race_talk,race_convo_topic,race_convo_freq,rac_ineq_talk,rac_ineq_convo_topic,rac_ineq_convo_freq,raceid_talk,raceid_convo_topic,raceid_convo_freq,child_bias_target,child_become_bias,age,race,gender,gender_code,status_1,education,pol_views,time,race_colorblindness_code,race_focus_code,race_preparation_code,race_antibias_code,race_pride_code,race_racism_code,race_advantage_code,race_acknowledgement_code,race_no_code,rac_ineq_colorblindness_code,rac_ineq_focus_code,rac_ineq_preparation_code,rac_ineq_antibias_code,rac_ineq_pride_code,rac_ineq_racism_code,rac_ineq_advantage_code,rac_ineq_acknowledgement_code,rac_ineq_no_code,raceid_colorblindness_code,raceid_focus_code,raceid_preparation_code,raceid_antibias_code,raceid_pride_code,raceid_racism_code,raceid_advantage_code,raceid_acknowledgement_code,raceid_no_code
1533,3,Female,0,Black/African American,1,1,She asked me why our color is different from that of her friends and their parents (white) and I told her about our African race and the black lineage in our blood,4,0,NA,NA,1,She was asking me about the black lives matter protest that's been going on,4,3,3,25,Black/African American,Male,1,6,8,2,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
1535,14,Male,1,Black/African American,1,1,about how people are racism in this world the world that like racism,4,1,great they should not worry,4,1,great,5,4,5,31,Black/African American,Male,1,7,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1537,7,Male,1,Black/African American,1,1,I told him that being a black man in America might be more challenging for him as opposed to if he was a white man,2,0,NA,NA,1,That he should be black and proud,2,4,3,26,Black/African American,Female,0,1,4,5,2,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
1538,13,Male,1,Black/African American,1,1,about the various killings of those of color,3,0,NA,NA,0,NA,NA,1,1,49,Black/African American,Female,0,10,6,4,2,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,17,Male,1,Black/African American,1,1,Racial disturbance seem to be going around in America today,4,1,Racial equality in our home country as it applies to the police for today,3,1,he felt that he was not allowed to do certain things because of the color of his skin cuz he was of a darker color and I told him to be very proud of his darker color,3,5,1,54,Black/African American,Male,1,7,8,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
1540,1,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,5,1,21,Black/African American,Female,0,5,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,12,Male,1,Black/African American,1,1,"I talked about it recent when all the cops started back killing my Kind ""Black People"" Black Lives Matter",3,1,We talked about this messed up society and i told him how the police is suppose to protect and serve and instead their killing us(Black Live),3,1,"Being Black comes with dealing with Racist and Disrespectful People
Being Black is the most Beautiful thing to me
Being Black Comes with A lot of Unnecessary Hate
Being Black comes with having Melanin 
But most Important Being Black Comes with you never Forgetting where you come from and Love you for who you are and NEVER change your Appearance for Anyone",3,5,5,29,Black/African American,Female,0,4,4,1.5,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
1542,14,Female,0,Black/African American,1,1,How different races come together,2,1,"How blacks , Latinos and asians are not treated equally",2,1,"In this time period , it can be a scary time to being black with what's going on.",2,4,4,22,Black/African American,Female,0,3,3,3.5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1544,12,Female,0,Black/African American,1,1,Never see skin color.,2,1,Never let someone say she less than.,2,1,No matter people say about skin color love it because u are beautiful.,3,2,2,29,Black/African American,Female,0,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1545,16,Male,1,Black/African American,1,1,"MY SON WONT TO KNOW WHY WE ARE TREATED DIFFERET,BECAUSE WE ARE BLACK,I TOLD HIM NOT TO WORRIE ABOUT ,WHAT OTHER PEOPLE SAY ABOUT US,BEAUSE WE WILL ALWAYS BE TREAT DIFFERNT BY THE COLOR OF OUR SKIN.",3,1,DONT BE SUPRISE IF YOU DONT GET PICK TO PLAY FOOTBALL.,2,1,I TOLD HIM TO BE PREPARE FOR WHAT THE WORLD MY THROUGH AT HIM IN LIFE.,3,5,1,40,Black/African American,Female,0,5,3,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1547,5,Male,1,White/European American,0,1,"My child took the initiative to ask me why my child and his skin color are not the same, I told him that God created humans with different skin colors",2,0,NA,NA,0,NA,NA,1,1,34,White/European American,Male,1,5,5,2,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,12,Female,0,Black/African American,1,1,We are all equal,5,1,Cool going,5,1,Yep,5,5,5,38,Black/African American,Male,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1549,14,Female,0,Black/African American,1,1,Police brutality of black people,2,1,Police treatment of black people,1,1,About being a proud black woman and that she has to try her best at everything because she is at a disadvantage and to be careful of her surroundings and what she does,2,5,2,39,Black/African American,Female,0,7,4,2,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
1551,5,Female,0,Black/African American,1,1,We talked about how beautiful her brown skin is and that she matters no matter what the racist people say. We talked about how she will be judged because of her brown skin and that she has to be careful in this hateful cruel world. And we talked about why George floyd was killed by police because of the color of his skin. We cried together and not sure if she truly understands but she will get it soon and know she doesn't have to have blond hair and blue eyes to be beautiful.,4,1,I just told her she will be treated differently because of her skin color and told her to be careful in this cruel world. We talked about George Floyd's murder. She doesn't fully graft it yet but when shes older she will.,5,1,She asked me why she looks different from some of her friends. I told her everyone in the world is different and being different is amazing.and that being black is a beautiful thing. We talk about how beautiful she is on a daily basis.,4,5,1,44,Black/African American,Female,0,4,5,4,2,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1552,11,Female,0,Black/African American,1,1,George Flloyd killing and why cops are frequently killing African Americans,2,1,There will be times where she just won't get the same treatment as an Caucasian because they are and always will be privileged,2,1,Being black isn't something we choose but because we are we must avoid making targets of ourselves because there are racists awaiting to slaughter us at any moment as if we are animals,3,5,5,32,Black/African American,Female,0,6,8,5,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1553,15,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,1,Knowing his heritage and why he is different,3,3,3,50,Black/African American,Male,1,6,6,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
1554,11,Male,1,Black/African American,1,1,THE RECENT EVENTS OF POLICE ABUSE...AND HOW TO RESPOND TO POLICE QUESTIONING. AND NEVER START FIGHT WITH POLICE.,3,1,"BE EXPECTED TO BE TREATED UNFAIRLY, BUT KEEP YOUR HEAD UP AND STAY POSITIVE..DONT GET INTO TROUBLE OVER STUPIDITY.",2,1,TO STAND PROUD OF YOUR COLOR..AND THE STRUGGLES YOUR PEOPLE HAD TO GET WHERE WE ARE AT.,2,3,2,64,Black/African American,Male,1,7,5,5,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1556,17,Male,1,Black/African American,1,1,George Floyd  and white racist police and they and others persecute at will. Cell phone cameras are now making it public for the world to see.,3,1,"Scolarships and ACT scores , general scrutiny of Black achievement and how they got.  Schools are not equal in these areas.",3,1,We are Black- we can't turn it off or ignore.,3,4,5,42,Black/African American,Female,0,2,5,3,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1557,9,Female,0,Black/African American,1,1,I told them that it is different races in the world to seperate everyone from religion you have white black hispanics and etc. Which also mean they have different religions.,5,1,It is something very positive,4,1,It is well needed,4,2,3,25,Black/African American,Female,0,9,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1559,13,Female,0,Black/African American,1,1,"My daughter kept hearing about what’s been happening all of a sudden these past few weeks, and she asked me about it. We were talking about the Black life’s matter movement. To be specific how people of color have been mistreated for ages. Lastly I told her it’s important that people shouldn’t be segregated and oppressed because of the color of their skin.",3,1,"Like I said before the conversation sparked because she asked me about the Black Life’s Matter movement. She already knew about racism, so I pretty much told her how lots of cops abuse their power especially on people of color, because no one cares about colored people as much as they care about Caucasians.",3,1,My daughter goes to a predominantly white school so she asked me why her skin was darker than her friends. She also wanted to straighten her hair because all her friends had straight hair. We had a long conversation on why she should love herself how she is and stop trying to change herself to fight in.,4,3,1,34,Black/African American,Female,0,7,5,6,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1562,9,Male,1,Black/African American,1,1,Why the recent protesting taking place in our country today.,3,1,That he has to do thing twice as better as a white kid to get treated a little better.,3,0,NA,NA,5,2,61,Black/African American,Female,0,3,6,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,15,Male,1,Black/African American,1,1,my child was attending a white dominant school and he came home and told me that we should love everybody nomatter what color of their skin  I asked him what color he is he said brown and we should love black and white people,4,1,how people are treated differenly because of the color of their skin,2,1,to accept who you are as a person and being proud of your race,2,4,4,47,Black/African American,Female,0,3,6,4.5,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1564,16,Male,1,Black/African American,1,1,how people treat other races,2,1,why people treat other races differently,2,1,police brutality,2,1,1,32,Black/African American,Male,1,8,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1566,2,Male,1,Black/African American,1,0,NA,NA,1,Hasn't occurred yet,1,0,NA,NA,5,5,20,Black/African American,Male,1,6,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,10,Female,0,Black/African American,1,1,Being African American you have to be cautious,4,1,What is currently happening,4,1,Why shevwasvcalled the N word,4,5,3,35,Black/African American,Female,0,1,6,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1569,12,Female,0,Black/African American,1,1,Self respect and not taking insults from a person of a different ethnic background,3,1,I told her because she is black she has to work twice as hard as other races to be successful at something,2,1,She asked me why did god make her black and I told her she has the same opportunities to be beautiful that other races have,2,3,3,39,Black/African American,Female,0,7,5,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1570,17,Male,1,Black/African American,1,1,"How careful you gotta be as a black man in 2020 because after school, the real world hits different",3,1,"The George Floyd situation and how it’s important to silently comply to cops rather than making a fuss because at the end of the day, whether the cop is right or wrong, your life is at stake once they stop you.",3,0,NA,NA,1,1,44,Black/African American,Male,1,10,6,6,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571,17,Female,0,Black/African American,1,1,I talked about how people may see her as a danger because of stereotypes but to not listen to them.,3,1,"I talked about current events with BLM and the riots, and how racial inequality is affecting black people in this country.",4,1,"I talked about how she is black and will have extra challenges cause of it, but to stay strong.",4,4,3,33,Black/African American,Female,0,7,6,4.5,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1572,13,Male,1,Black/African American,1,1,I told him about the way the world would perceive him and how he should perceive himself.,3,1,Because it will affect his life.,3,1,No comment.,3,1,1,25,Black/African American,Female,0,10,6,4,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1573,17,Male,1,Black/African American,1,1,"We spoke that the color of his skin doesn’t determine the man he is inside. Also, because if the color of his skin he may be looked at and treated differently in public",3,1,I let him know that everything won’t always go his way in this world and mainly due to the color of his skin unfortunately,2,1,I let him know when he hears this term to understand who said it and know exactly where that person is coming from when they use this term,2,4,5,45,Black/African American,Male,1,4,4,3,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1576,17,Female,0,Black/African American,1,1,"The possibility of being unfairly judged and mistreated because of her skin color. To stand up to any form racism, that those people who commit such acts are not better and to be proud of who she is. Do not compromise for acceptance.",2,1,"To be aware of the possibility of being treated unfair due to her color, identify it and stand up to it. The historical ignorance that existed for centuries.",2,1,Being proud of who she is and not allow ignorant racists to tear her down.,2,4,4,50,Black/African American,Male,1,5,4,1,2,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1578,6,Female,0,Black/African American,1,1,How African Americans are treated differently than others.,5,1,How she can’t expect to get extra things or credit a school like her white peers get.,5,1,How they have to be careful everywhere they go because we’re always a target.,5,5,5,35,Black/African American,Male,1,4,6,2.5,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1580,10,Male,1,Black/African American,1,1,"We discussed how we as black people in America can't behave like other people in public.  We have to do more than other races, because we are looked at and judged more harshly then other races of people.  My family lives in a very nice upscale community, he as a black little boy can't go outside in pajama pants and an undershirt and loudly play with his friends.  People look at him differently then the white little boy who is dressed the same and acting the same.",2,1,"How he dresses when he leaves the house.  In my view he may easily be a target of poor treatment and discrimination purely because of his race, so it is important not to make himself a bigger target.  Things like actions, how loud you are in public, how you dress or do your hair often make black people a bigger target, so he has to be careful.  I'm not saying don't be you, but be thoughtful in how and why you do the things you do.",2,1,The same conversation I mentioned earlier in the survey.  We talked about how to behave in public while being black.,2,3,1,44,Black/African American,Female,0,7,6,6,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1584,16,Male,1,Black/African American,1,1,Talked about events that are happening mainly in this country today.,2,1,We discussed why caucasian Kids was treated better than kids of color by campus police,2,1,God made him this way for a reason not to be proud of the way God made him,2,4,1,42,Black/African American,Female,0,6,4,5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1586,15,Male,1,Black/African American,1,1,the police and being a black man in americaq,2,0,NA,NA,0,NA,NA,1,1,48,Black/African American,Female,0,10,5,4,2,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,4,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,4,1,33,Black/African American,Female,0,5,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,9,Male,1,Black/African American,1,1,Don't be mean to people,4,1,Be good to people,4,1,Looks,4,5,5,37,Black/African American,Female,0,10,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,17,Female,0,Black/African American,1,1,The social injustice in America and police abuse.,4,1,The history of white racism and the negative impact on others,3,1,That America will treat you differently because of your skin colors,4,5,5,56,Black/African American,Male,1,10,8,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1596,0,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,5,5,25,Black/African American,Female,0,7,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
